id,name,symbol,sector,industry
101777,Interlott Technologies Inc.,ILI,CONSUMER DISCRETIONARY,CASINOS & GAMING
101781,Interland Inc.,ILND,INFORMATION TECHNOLOGY,INTERNET & IT SERVICES
101782,I Link Inc.,ILNK,INFORMATION TECHNOLOGY,COMMUNICATIONS EQUIPMENT
101783,Intralase Corp,ILSE,HEALTH CARE,HEALTH CARE SUPPLIES
101784,Illuminet Holdings Inc.,ILUM,INFORMATION TECHNOLOGY,COMMUNICATIONS EQUIPMENT
101786,Interlogix Inc.,ILXI,INDUSTRIALS,COMMERCIAL SERVICES & SUPPLIES
101787,Ilex Oncology Inc.,ILXO,HEALTH CARE,BIOTECHNOLOGY & LIFE SCIENCES
101790,Inverness Medical Technology Inc.,IMA,HEALTH CARE,BIOTECHNOLOGY & LIFE SCIENCES
101793,iManage Inc.,IMAN,INFORMATION TECHNOLOGY,SOFTWARE
101794,Imatron Inc.,IMAT,HEALTH CARE,HEALTH CARE SUPPLIES
101797,INAMED Corp.,IMDC,HEALTH CARE,HEALTH CARE SUPPLIES
101802,IMPSAT Fiber Networks Inc (New),IMFN,Communications,""
101803,Intermagnetics General Corp.,IMGC,HEALTH CARE,HEALTH CARE SUPPLIES
101806,ImageX Inc.,IMGX,INFORMATION TECHNOLOGY,SOFTWARE
101807,Sanpaulo IMI SpA,IMI,FINANCE,BANKS & THRIFTS
101808,Industri-Matematik International Corp.,IMIC,INFORMATION TECHNOLOGY,SOFTWARE
101810,Immune Response Corp.,IMNR,HEALTH CARE,PHARMACEUTICALS
101811,Immune Response Corp. Warrant B Exp. 12/10/2007,IMNRZ,HEALTH CARE,PHARMACEUTICALS
101812,Immunex Corp.,IMNX,HEALTH CARE,BIOTECHNOLOGY & LIFE SCIENCES
101814,Imaginon Inc,IMON,"",""
101815,Impac Medical Systems Inc,IMPC,INFORMATION TECHNOLOGY,SOFTWARE
101816,Impath Inc,IMPH,"",""
101819,Improvenet Inc.,IMPV,INFORMATION TECHNOLOGY,INTERNET & IT SERVICES
101821,IMRGlobal Corp.,IMRS,INFORMATION TECHNOLOGY,INTERNET & IT SERVICES
101825,iMagicTV Inc,IMTV,INFORMATION TECHNOLOGY,SOFTWARE
101830,Grupo IMSA S.A. de C.V. ADR,IMY,MATERIALS,INDUSTRIAL METALS & MATERIALS
101832,IntelliCorp. Inc.,INAI,INFORMATION TECHNOLOGY,SOFTWARE
101833,InternetArray Inc,INAR,HEALTH CARE,HEALTH CARE
101834,Industrial BanCorp. Inc.,INBI,FINANCE,BANKS & THRIFTS
101837,Inco Ltd. (NYSE),INCLF,MATERIALS,MINING
101838,Incara Pharmaceuticals Corp,INCR,"",""
101844,Insituform East Inc.,INEI,INDUSTRIALS,COMMERCIAL SERVICES & SUPPLIES
101846,Infinity Broadcasting Corp. (1998),INF.A,CONSUMER DISCRETIONARY,BROADCASTING
101848,Infodata Systems Inc.,INFD,INDUSTRIALS,COMMERCIAL SERVICES & SUPPLIES
101849,Infinium Software Inc.,INFM,INFORMATION TECHNOLOGY,SOFTWARE
101851,Inforte Corp,INFT,INFORMATION TECHNOLOGY,INTERNET & IT SERVICES
101852,Infu-Tech Inc.,IFUI,HEALTH CARE,HEALTH CARE SUPPLIES
101856,Ingenuus Corp,INGE,INDUSTRIALS,ELECTRICAL EQUIPMENT
101858,Instinet Group Inc,INGP,FINANCE,GENERAL FINANCE
101859,Intergraph Corp.,INGR,INFORMATION TECHNOLOGY,SOFTWARE
101864,Interliant Inc.,INIT,INFORMATION TECHNOLOGY,INTERNET & IT SERVICES
101868,Inkine Pharmaceutical Company Inc.,INKP,HEALTH CARE,PHARMACEUTICALS
101869,Inktomi Corp.,INKT,INFORMATION TECHNOLOGY,SOFTWARE
101871,Interlinq Software Corp.,INLQ,INFORMATION TECHNOLOGY,SOFTWARE
101873,Insurance Management Solutions Group Inc.,INMG,FINANCE,INSURANCE
101874,Instrumentarium Corp. (Finland),INMRY,HEALTH CARE,HEALTH CARE SUPPLIES
101875,InterMet Corp.,INMTQ,CONSUMER DISCRETIONARY,AUTOMOBILES & PARTS
101876,Informax Inc,INMX,INFORMATION TECHNOLOGY,SOFTWARE
101878,Innoveda Inc.,INOV,INFORMATION TECHNOLOGY,SOFTWARE
101883,Industrial Rubber Products Inc.,INRB,MATERIALS,INDUSTRIAL METALS & MATERIALS
101885,Inrange Technologies Corp,INRGB,INFORMATION TECHNOLOGY,COMMUNICATIONS EQUIPMENT
101891,Intelidata Technologies Inc,INTD,INFORMATION TECHNOLOGY,SOFTWARE
101893,Inter-Tel Inc.,INTL,INFORMATION TECHNOLOGY,COMMUNICATIONS EQUIPMENT
101903,InVision Technologies Inc.,INVN,HEALTH CARE,HEALTH CARE SUPPLIES
101908,Innogy Holdings plc,IOG,INDUSTRIALS,CONGLOMERATES
101911,I/OMAGIC CORP NEW,IOMG,INFORMATION TECHNOLOGY,COMPUTERS & PERIPHERALS
101914,Ionics Inc.,IIONQ.PK,INDUSTRIALS,COMMERCIAL SERVICES & SUPPLIES
101917,IOMED Inc.,IOX,HEALTH CARE,BIOTECHNOLOGY & LIFE SCIENCES
101922,IPALCO Enterprises Inc.,IPL,Utilities,Utilities - Electric
101925,iPayment Inc,IPMT,INFORMATION TECHNOLOGY,INTERNET & IT SERVICES
101928,iPrint.com Inc,IPRT,INDUSTRIALS,COMMERCIAL SERVICES & SUPPLIES
101929,Ipswich Bancshares Inc.,IPSW,FINANCE,BANKS & THRIFTS
101933,Interpool Inc.,IPX,TRANSPORTS,MARINE
101944,Inveresk Research Group Inc,IRGI,HEALTH CARE,BIOTECHNOLOGY & LIFE SCIENCES
101945,Information Resources Inc.,IRIC,INDUSTRIALS,COMMERCIAL SERVICES & SUPPLIES
101951,IRT Property Co.,IRT,FINANCE,REAL ESTATE & REITS
101952,Santa Isabel S.A.,ISA,CONSUMER STAPLES,RETAIL - FOOD & DRUG
101956,Innes Street Financial Corp.,ISFC,FINANCE,BANKS & THRIFTS
101959,Intershop Communications AG,ISHP,INFORMATION TECHNOLOGY,INTERNET & IT SERVICES
101961,Isco Inc.,ISKO,INFORMATION TECHNOLOGY,ELECTRONIC EQUIPMENT
101962,Digital Island Inc.,ISLD,INFORMATION TECHNOLOGY,INTERNET & IT SERVICES
101967,Chinab2bsourcing.Com Inc,ISMT,INDUSTRIALS,DISTRIBUTORS
101974,Internet Security Systems Inc,ISSX,INFORMATION TECHNOLOGY,SOFTWARE
101976,Interstate National Dealer Services Inc.,ISTN,FINANCE,INSURANCE
101979,ITA Holdings,ITAH,INFORMATION TECHNOLOGY,SOFTWARE
101988,Integrity Media Inc. Class A,ITGR,CONSUMER DISCRETIONARY,ENTERTAINMENT
101993,InterTan Inc.,ITN,CONSUMER DISCRETIONARY,RETAIL - SPECIALTY
102000,Intertrust Technologies Corp.,ITRU,INFORMATION TECHNOLOGY,SOFTWARE
102005,ITXC Corp.,ITXC,Communications,""
102007,Integrated Telecom Express Inc,ITXI,INFORMATION TECHNOLOGY,COMMUNICATIONS EQUIPMENT
102016,iVillage Inc,IVIL,INFORMATION TECHNOLOGY,INTERNET & IT SERVICES
102017,Icos Vision Systems,IVISF,INFORMATION TECHNOLOGY,SEMICONDUCTORS
102025,IVAX Corp.,IVX,HEALTH CARE,PHARMACEUTICALS
102027,interWAVE Communications Inc,IWAV,Communications,""
102028,Interwest Home Medical Inc.,IWHM,HEALTH CARE,HEALTH CARE SERVICES
102041,Ivex Packaging Corp.,IXX,MATERIALS,INDUSTRIAL METALS & MATERIALS
102043,Ito Yokado Ltd.,IYCOY,CONSUMER STAPLES,RETAIL - FOOD & DRUG
102050,Janus Hotels & Resorts Inc,JAGI,CONSUMER DISCRETIONARY,HOTELS & TRAVEL
102051,Jameson Inns Inc,JAMS,FINANCE,REAL ESTATE & REITS
102052,Jameson Inns Inc $1.70 Preferred,JAMSO,"",""
102055,Japan Air Lines Ltd ADR,JAPNY,"",""
102060,Jawz Inc,JAWZ,INFORMATION TECHNOLOGY,INTERNET & IT SERVICES
102065,Jenny Craig Inc.,JC,CONSUMER DISCRETIONARY,CONSUMER SERVICES
102067,Jilin Chemical Industrial Ltd.,JCCI,MATERIALS,CHEMICALS
102068,Cendant Corp. 7.75% Upper DECS due 8/17/2004,JCD,CONSUMER DISCRETIONARY,CONSUMER SERVICES
102070,J. D. Edwards & Co.,JDEC,INFORMATION TECHNOLOGY,SOFTWARE
102072,JDN Realty Corporation,JDN,FINANCE,REAL ESTATE & REITS
102078,Jetronic Industries Inc,JET,"",""
102082,Harland (John H.) Co.,JH,INDUSTRIALS,COMMERCIAL SERVICES & SUPPLIES
102083,John Hancock Financial Services Inc.,JHF,FINANCE,INSURANCE
102085,J. Jill Group Inc.,JILL,CONSUMER DISCRETIONARY,RETAIL - SPECIALTY
102086,Pentacon Inc.,JIT,INDUSTRIALS,AEROSPACE & DEFENSE
102087,Jacuzzi Brands Inc,JJZ,INDUSTRIALS,CONSTRUCTION & ENGINEERING
102092,JLG Industries Inc.,JLG,INDUSTRIALS,MACHINERY
102094,JLM Industries Inc.,JLMI,MATERIALS,CHEMICALS
102096,Johns-Manville Corp. (New),JM,INDUSTRIALS,CONSTRUCTION & ENGINEERING
102097,James Monroe Bancorp Inc,JMBI,FINANCE,BANKS & THRIFTS
102098,Jamdat Mobile Inc,JMDT,INFORMATION TECHNOLOGY,SOFTWARE
102102,Jupiter Media Metrix Inc.,JMXI,MATERIALS,INDUSTRIAL METALS & MATERIALS
102103,JNI Corp.,JNIC,INFORMATION TECHNOLOGY,COMPUTERS & PERIPHERALS
102112,Joule Inc.,JOL,INDUSTRIALS,COMMERCIAL SERVICES & SUPPLIES
102113,Jorgensen (Earle M.) Company (New),JOR,INDUSTRIALS,DISTRIBUTORS
102114,Jore Corp.,JORE,CONSUMER DISCRETIONARY,HOUSEHOLD DURABLES
102116,Jefferson-Pilot Corp,JP,FINANCE,INSURANCE
102125,JP Realty Inc.,JPR,FINANCE,REAL ESTATE & REITS
102129,Hammons (John Q.) Hotels Inc. Class A,JQH,CONSUMER DISCRETIONARY,HOTELS & TRAVEL
102130,James River Bankshares Inc.,JRBK,FINANCE,BANKS & THRIFTS
102134,Jefferson Smurfit Group plc (New),JS,MATERIALS,PAPER & PACKAGING
102142,Judge Group Inc.,JUDG,INFORMATION TECHNOLOGY,INTERNET & IT SERVICES
102143,Juniper Group Inc,JUNI,INFORMATION TECHNOLOGY,INTERNET & IT SERVICES
102144,Juno Lighting Inc.,JUNO,CONSUMER DISCRETIONARY,HOUSEHOLD DURABLES
102146,Juno Online Services Inc.,JWEB,INFORMATION TECHNOLOGY,INTERNET & IT SERVICES
102147,Jwgenesis Financial Corp,JWG,"",""
102148,Whitehall Jewellers Inc.,JWLR.PK,CONSUMER DISCRETIONARY,RETAIL - SPECIALTY
102149,Jacksonville BanCorp. Inc. (TX),JXVLE,FINANCE,BANKS & THRIFTS
102164,Kasper ASL Ltd,KASP,CONSUMER DISCRETIONARY,RETAIL - SPECIALTY
102166,Kaye Group Inc.,KAYE,FINANCE,INSURANCE
102168,Kambay International Inc,KBAY,INFORMATION TECHNOLOGY,INTERNET & IT SERVICES
102171,Keebler Foods Co.,KBL,CONSUMER STAPLES,FOOD PRODUCTS
102179,Key Capital Corp,KCPC,MATERIALS,GOLD & SILVER
102181,KCS Energy Inc.,KCS,ENERGY,ENERGY PRODUCERS
102187,Keane Inc.,KEA,INFORMATION TECHNOLOGY,INTERNET & IT SERVICES
102192,Kentucky Electric Steel Inc.,KESI,MATERIALS,INDUSTRIAL METALS & MATERIALS
102193,Kestrel Energy Inc,KEST,"",""
102194,Klamath First BanCorp. Inc.,KFBI,FINANCE,BANKS & THRIFTS
102200,First Years (The) Inc.,KIDD,CONSUMER STAPLES,PERSONAL PRODUCTS
102201,New Horizon Kids Quest Inc.,KIDQ,CONSUMER DISCRETIONARY,CONSUMER SERVICES
102203,Korean Investment Fund Inc.,KIF,FINANCE,GENERAL FINANCE
102204,Kirlin Holdings,MHCC.PK,FINANCE,GENERAL FINANCE
102206,Kindred Healthcare Inc *W Exp 0 Warrant,KINDW,"",""
102207,Kindred Healthcare Inc Wts A 4/20/2006,KINDZ,HEALTH CARE,HEALTH CARE SERVICES
102217,KLM Royal Dutch Airlines (New) ADR,KLMR,TRANSPORTS,AIRLINES & AIR SERVICES
102221,K-Mart Corp.,KM,CONSUMER DISCRETIONARY,RETAIL - GENERAL
102222,Komag Inc.,KMAG,INFORMATION TECHNOLOGY,COMPUTERS & PERIPHERALS
102226,Kerr-McGee Corp. 5.50% DECS due 8/2/2004,KMD,ENERGY,ENERGY PRODUCERS
102229,Kerr-McGee Corp.,KMG,ENERGY,ENERGY PRODUCERS
102231,Kinder Morgan Inc. (KS),KMI,ENERGY,ENERGY PRODUCERS
102237,Canaan Energy Corp,KNAN,ENERGY,ENERGY PRODUCERS
102238,Knape & Vogt Manufacturing Co,KNAP,CONSUMER DISCRETIONARY,HOUSEHOLD DURABLES
102245,Kent Electronics Corp.,KNT,INFORMATION TECHNOLOGY,ELECTRONIC EQUIPMENT
102251,Komag Inc (New),KOMG,INFORMATION TECHNOLOGY,COMPUTERS & PERIPHERALS
102253,drkoop.com Inc.,KOOP,INFORMATION TECHNOLOGY,INTERNET & IT SERVICES
102254,Korea Thrunet Co Ltd,KOREA,INFORMATION TECHNOLOGY,INTERNET & IT SERVICES
102256,Koor Industries Ltd.,KORIY,INFORMATION TECHNOLOGY,COMMUNICATIONS EQUIPMENT
102258,Kos Pharmaceuticals Inc,KOSP,HEALTH CARE,BIOTECHNOLOGY & LIFE SCIENCES
102260,Key Production Company Inc.,KP,ENERGY,ENERGY PRODUCERS
102265,King Power International Group Co. Ltd.,KPG,CONSUMER DISCRETIONARY,RETAIL - SPECIALTY
102266,Kaneb Pipeline Partners LP,KPP,ENERGY,ENERGY PRODUCERS
102267,Konover Property Trust Inc.,KPT,FINANCE,REAL ESTATE & REITS
102274,MBNA Corp.,KRB,FINANCE,BANKS & THRIFTS
102277,Knight-Ridder Inc.,KRI,CONSUMER DISCRETIONARY,PUBLISHING
102280,Kroll Inc,KROL,INDUSTRIALS,COMMERCIAL SERVICES & SUPPLIES
102281,Kronos Inc.,KRON,INFORMATION TECHNOLOGY,SOFTWARE
102282,Kaiser Ventures Inc.,KRSC,INDUSTRIALS,COMMERCIAL SERVICES & SUPPLIES
102283,Kramont Realty Preferred,KRT+,"",""
102286,Kramont Realty Trust,KRT,FINANCE,REAL ESTATE & REITS
102293,Keyspan Corp.,KSE,Utilities,Utilities - Gas
102297,Kaneb Services LLC,KSL,ENERGY,ENERGY PRODUCERS
102304,Kenan Transport Co.,KTCO,TRANSPORTS,TRUCKING
102312,K2 Inc.,KTO,CONSUMER DISCRETIONARY,LEISURE GOODS
102315,Keystone Property Trust Corp.,KTR,FINANCE,REAL ESTATE & REITS
102319,K2 Digital Inc,KTWO,INFORMATION TECHNOLOGY,INTERNET & IT SERVICES
102324,Kevco Inc.,KVCO,INDUSTRIALS,DISTRIBUTORS
102325,Industri AB Kinnevik Class A,KVIKA,INDUSTRIALS,CONSTRUCTION & ENGINEERING
102326,Industri AB Kinnevik Class B,KVIKB,INDUSTRIALS,CONSTRUCTION & ENGINEERING
102334,Kiwa Bio-Tech Products Group Corp,KWBT,MATERIALS,CHEMICALS
102338,Kentucky First Bancorp Inc.,KYF,FINANCE,BANKS & THRIFTS
102339,Corporate High Yield Fund II,KYT,FINANCE,GENERAL FINANCE
102341,Kerzner International Ltd,KZL,CONSUMER DISCRETIONARY,HOTELS & TRAVEL
102345,Lafarge North America Inc,LAF,MATERIALS,INDUSTRIAL METALS & MATERIALS
102347,Lancer Corp. (TX),LAN,INDUSTRIALS,MACHINERY
102348,Landair Corp.,LAND,TRANSPORTS,TRUCKING
102353,Laurel Capital Group Inc,LARL,FINANCE,BANKS & THRIFTS
102354,Larscom Class A,LARS,INFORMATION TECHNOLOGY,INTERNET & IT SERVICES
102355,Lasersight Inc.,LASE,HEALTH CARE,HEALTH CARE SUPPLIES
102358,Latitude Communications Inc.,LATD,Communications,""
102359,Launch Media Inc.,LAUN,CONSUMER DISCRETIONARY,ENTERTAINMENT
102360,Laureate Education Inc.,LAUR,CONSUMER DISCRETIONARY,CONSUMER SERVICES
102363,Liberate Technologies,LBTE,INFORMATION TECHNOLOGY,SOFTWARE
102368,Liberty Corp. (SC),LC,CONSUMER DISCRETIONARY,BROADCASTING
102370,Lamar Capital Corp.,LCCO,FINANCE,BANKS & THRIFTS
102371,Learning Care Group Inc,LCGI,CONSUMER DISCRETIONARY,CONSUMER SERVICES
102376,Landacorp Inc.,LCOR,HEALTH CARE,HEALTH CARE SERVICES
102378,Loews Cineplex Entertainment Corporation,LCP,CONSUMER DISCRETIONARY,ENTERTAINMENT
102379,El Sitio Inc.,LCTO,INFORMATION TECHNOLOGY,INTERNET & IT SERVICES
102383,Liberty Digital Inc.,LDIG,CONSUMER DISCRETIONARY,BROADCASTING
102384,Landmark Systems Corp.,LDMK,INFORMATION TECHNOLOGY,SOFTWARE
102385,NETS Trust FTSE 100 Index Fund,LDN,FINANCE,GENERAL FINANCE
102386,London Pacific Group Ltd. (UK),LDP,FINANCE,INSURANCE
102388,Leadingside Inc.,LDSD,INFORMATION TECHNOLOGY,SOFTWARE
102390,Laidlaw Inc. Class B,LDW.B,TRANSPORTS,TRUCKING
102391,Lands End Inc.,LE,CONSUMER DISCRETIONARY,APPAREL & LUXURY GOODS
102392,Springleaf Holdings,OMF,FINANCE,FINANCE
102394,Lechters Inc.,LECH,CONSUMER DISCRETIONARY,RETAIL - SPECIALTY
102396,Ledger Capital Corp.,LEDG,FINANCE,BANKS & THRIFTS
102397,LifeF/X Inc,LEFX,"",""
102408,Lowrence Electronics Inc,LEIX,INFORMATION TECHNOLOGY,ELECTRONIC EQUIPMENT
102410,LION biosciences AG ADS,LEON,HEALTH CARE,BIOTECHNOLOGY & LIFE SCIENCES
102412,Mego Financial Inc.,LESR,FINANCE,GENERAL FINANCE
102416,Lexar Media Inc,LEXR,INFORMATION TECHNOLOGY,COMPUTERS & PERIPHERALS
102417,Leslie Fay Companies Inc. (1997),LFAY,CONSUMER DISCRETIONARY,APPAREL & LUXURY GOODS
102418,Longview Fibre Co.,LFB,FINANCE,REAL ESTATE & REITS
102420,Leeds Federal Bankshares Inc.,LFED,FINANCE,BANKS & THRIFTS
102422,Local Financial Corp.,LFIN,FINANCE,BANKS & THRIFTS
102427,LIFE EXCHANGE INC. COMMON STOCK,LFXG,INFORMATION TECHNOLOGY,INFORMATION TECHNOLOGY
102440,Legato Systems Inc.,LGTO,INFORMATION TECHNOLOGY,SOFTWARE
102446,Loehmanns Holdings Inc,LHMS,CONSUMER DISCRETIONARY,RETAIL - SPECIALTY
102453,Liberty BanCorp Inc. (NJ),LIBB,FINANCE,BANKS & THRIFTS
102454,Long Island Financial Corp.,LICB,FINANCE,BANKS & THRIFTS
102456,Lifschultz Industries Inc.,LIFF,INFORMATION TECHNOLOGY,ELECTRONIC EQUIPMENT
102458,Linens n Things Inc.,LIN,CONSUMER DISCRETIONARY,RETAIL - SPECIALTY
102461,Lipid Sciences Inc.,LIPD.PK,"",""
102463,Liqui-Box Corp.,LIQB,MATERIALS,PAPER & PACKAGING
102465,Litton Industries Inc.,LIT,INDUSTRIALS,AEROSPACE & DEFENSE
102466,VLPS Lighting Services International Inc.,LITE,INDUSTRIALS,COMMERCIAL SERVICES & SUPPLIES
102474,CompuTrac Inc.,LLB,INFORMATION TECHNOLOGY,COMPUTERS & PERIPHERALS
102476,Liberty Media Group Inc. Class B,LMC.B,CONSUMER DISCRETIONARY,BROADCASTING
102480,LastMinute.com PLC ADR,LMIN,CONSUMER DISCRETIONARY,CONSUMER SERVICES
102481,Luminent Inc,LMNE,INFORMATION TECHNOLOGY,COMMUNICATIONS EQUIPMENT
102489,Lincoln National Direct Placement Fund Inc.,LND,FINANCE,GENERAL FINANCE
102490,Lindal Cedar Homes Inc.,LNDL,CONSUMER DISCRETIONARY,HOUSEHOLD DURABLES
102495,LNR Property Corp.,LNR,FINANCE,REAL ESTATE & REITS
102497,Lante Corp.,LNTE,INFORMATION TECHNOLOGY,INTERNET & IT SERVICES
102498,Lincoln National Convertible Securities Fund Inc.,LNV,FINANCE,GENERAL FINANCE
102499,Log On America Inc.,LOAX,INFORMATION TECHNOLOGY,INTERNET & IT SERVICES
102500,Saf-T-Lok Inc.,LOCK,CONSUMER DISCRETIONARY,LEISURE GOODS
102505,Lundin Oil AB,LOILY,ENERGY,ENERGY PRODUCERS
102509,Loudeye Corporation,LOUD,INFORMATION TECHNOLOGY,INTERNET & IT SERVICES
102510,LaPolla Indust,LPA,"",""
102511,Laser-Pacific Media Corp.,LPAC,CONSUMER DISCRETIONARY,ENTERTAINMENT
102519,Lipman Electronic Engineering Inc,LPMAF,INFORMATION TECHNOLOGY,ELECTRONIC EQUIPMENT
102524,Quinenco S.A. ADR,LQ,INDUSTRIALS,CONGLOMERATES
102527,La Quinta Corp.,LQI,FINANCE,REAL ESTATE & REITS
102528,Liquid Audio Inc,LQID,INFORMATION TECHNOLOGY,INTERNET & IT SERVICES
102529,Liquent Inc.,LQNT,INDUSTRIALS,COMMERCIAL SERVICES & SUPPLIES
102532,Lanier Worldwide Inc.,LR,INFORMATION TECHNOLOGY,COMPUTERS & PERIPHERALS
102535,Loral Space and Communications Ltd.,LRLSQ,INFORMATION TECHNOLOGY,COMMUNICATIONS EQUIPMENT
102536,Excelligence Learning Star Corp,LRNSE,CONSUMER DISCRETIONARY,CONSUMER SERVICES
102537,Lightning Rod Software Inc.,LROD,INFORMATION TECHNOLOGY,SOFTWARE
102541,Large Scale Biology Corp,LSBC,HEALTH CARE,PHARMACEUTICALS
102543,LESCO Inc,LSCO,MATERIALS,CHEMICALS
102544,Laserscope Inc.,LSCP,HEALTH CARE,HEALTH CARE SUPPLIES
102549,Laser Mortgage Management,LSMM,FINANCE,REAL ESTATE & REITS
102551,Lightspan Inc.,LSPN,INFORMATION TECHNOLOGY,SOFTWARE
102552,Lone Star Technologies Inc.,LSS,ENERGY,ENERGY EQUIPMENT & SERVICES
102568,Learn2.Com Inc.,LTWO,INFORMATION TECHNOLOGY,INTERNET & IT SERVICES
102571,Lucent Technologies Inc.,LU,INFORMATION TECHNOLOGY,COMMUNICATIONS EQUIPMENT
102574,Lucille Farms Inc.,LUCY,CONSUMER STAPLES,FOOD PRODUCTS
102577,Lumenis Ltd,LUME,HEALTH CARE,HEALTH CARE SUPPLIES
102579,Lumenon Innovative Lightwave Technology,LUMM,INFORMATION TECHNOLOGY,SEMICONDUCTORS
102588,Lillian Vernon Corp.,LVC,CONSUMER DISCRETIONARY,HOUSEHOLD DURABLES
102590,Levcor International Inc,LVCI,CONSUMER DISCRETIONARY,RETAIL - SPECIALTY
102591,Level 8 Systems Inc.,LVEL,INFORMATION TECHNOLOGY,COMPUTERS & PERIPHERALS
102592,Leitch Technology Corp.,LVID,INFORMATION TECHNOLOGY,SOFTWARE
102597,Laidlaw Global,LWGB,"",""
102604,Lexent Inc,LXNT,Communications,""
102612,American Biogenetic Sciences Inc. (Old) Class A,MABAA,HEALTH CARE,BIOTECHNOLOGY & LIFE SCIENCES
102615,Macromedia Inc.,MACR,INFORMATION TECHNOLOGY,SOFTWARE
102616,Madison Bancshares Group Ltd.,MADB,FINANCE,BANKS & THRIFTS
102620,MAF Bancorp Inc.,MAFB,FINANCE,BANKS & THRIFTS
102621,McNaughton Apparel Group Inc.,MAGI,CONSUMER DISCRETIONARY,APPAREL & LUXURY GOODS
102624,Magnum Sport & Entertainment Inc.,MAGZ,INDUSTRIALS,COMMERCIAL SERVICES & SUPPLIES
102628,Mair Holdings,MAIR.PK,"",""
102630,Malan Realty Investors Inc.,MAL,FINANCE,REAL ESTATE & REITS
102631,Manchester Technologies Inc,MANC,INFORMATION TECHNOLOGY,SOFTWARE
102633,Manugistics Group Inc.,MANU,INFORMATION TECHNOLOGY,SOFTWARE
102636,MapInfo Corp.,MAPS,INFORMATION TECHNOLOGY,SOFTWARE
102637,Mapics Inc.,MAPX,INFORMATION TECHNOLOGY,SOFTWARE
102640,Marsh Supermarkets Inc Class A,MARSA,CONSUMER STAPLES,RETAIL - FOOD & DRUG
102641,Marsh Supermarkets Inc. Class B,MARSB,CONSUMER STAPLES,RETAIL - FOOD & DRUG
102646,Matav-Cable Systems Media Ltd ADR,MATV,CONSUMER DISCRETIONARY,BROADCASTING
102647,Matrix Pharmaceutical Inc.,MATX,HEALTH CARE,PHARMACEUTICALS
102649,Mercury Air Group Inc,MAX,INDUSTRIALS,AEROSPACE & DEFENSE
102650,Maxcor Financial Group Inc.,MAXF,FINANCE,GENERAL FINANCE
102651,Maxicare Health Plans Inc.,MAXI,HEALTH CARE,HEALTH CARE SERVICES
102652,Maxim Pharmaceuticals Inc.,MAXM,HEALTH CARE,PHARMACEUTICALS
102653,Maxwell Shoe Inc.,MAXS,CONSUMER DISCRETIONARY,APPAREL & LUXURY GOODS
102658,Monterey Bay BanCorp. Inc.,MBBC,FINANCE,BANKS & THRIFTS
102671,National Mercantile Bancorp,MBLA,FINANCE,BANKS & THRIFTS
102672,National Mercantile Bancorp 6.5% Noncumul Convertible Preferred Stock A,MBLAP.PK,FINANCE,BANKS & THRIFTS
102674,Main Street BanCorp. Inc.,MBNK,FINANCE,BANKS & THRIFTS
102676,Centura Software Corp,MBRN,INFORMATION TECHNOLOGY,INTERNET & IT SERVICES
102680,Transmedia Asia Pacific Inc.,MBTA,INDUSTRIALS,COMMERCIAL SERVICES & SUPPLIES
102685,McAfee.Com Corp.,MCAFA,INFORMATION TECHNOLOGY,SOFTWARE
102693,McData Corp Class B,MCDT,INFORMATION TECHNOLOGY,COMPUTERS & PERIPHERALS
102694,McData Corp,MCDTA,INFORMATION TECHNOLOGY,COMPUTERS & PERIPHERALS
102700,MCI Inc,MCIP,Communications,""
102701,MCK Communications Inc.,MCKC,INFORMATION TECHNOLOGY,COMMUNICATIONS EQUIPMENT
102702,McLeodUSA Inc.,MCLD.PK,Communications,""
102704,McLeodUSA Inc.  Preferred Series A,MCLDP,Communications,""
102706,Metrocall Inc.,MCLL,Communications,""
102707,McLaren Performance Technologies,MCLN,CONSUMER DISCRETIONARY,AUTOMOBILES & PARTS
102708,Medichem Life Sciences Inc,MCLS,HEALTH CARE,BIOTECHNOLOGY & LIFE SCIENCES
102709,Controladora Comercial Mexicana S.A. de C.V.,MCM,CONSUMER STAPLES,RETAIL - FOOD & DRUG
102711,Mediconsult.com Inc,MCNS,INFORMATION TECHNOLOGY,INTERNET & IT SERVICES
102716,MCSI Inc,MCSI,INDUSTRIALS,COMMERCIAL SERVICES & SUPPLIES
102719,Mercator Software Inc.,MCTR,INFORMATION TECHNOLOGY,SOFTWARE
102722,MC Shipping Inc,MCX,ENERGY,ENERGY PRODUCERS
102724,Media Arts Group Inc.,MDA,CONSUMER DISCRETIONARY,HOUSEHOLD DURABLES
102725,Professional Bancorp Inc. (Santa Monica CA),MDB,FINANCE,BANKS & THRIFTS
102726,Medford BanCorp. Inc. (MA),MDBK,FINANCE,BANKS & THRIFTS
102727,Madison Bancshares Inc,MDBS,FINANCE,BANKS & THRIFTS
102728,Molecular Devices Corp.,MDCC,HEALTH CARE,BIOTECHNOLOGY & LIFE SCIENCES
102730,Mortgage Com Inc,MDCM,"",""
102734,Monarch Dental Corp.,MDDS,HEALTH CARE,HEALTH CARE SERVICES
102736,Med-Emerg International Inc,MDER,HEALTH CARE,HEALTH CARE SERVICES
102744,Medicore Inc.,MDKI,HEALTH CARE,HEALTH CARE SUPPLIES
102745,Medicalogic Medscape Inc,MDLI,"",""
